pdbid,frame,y_true,y_pred
1sqa-rosetta-0887,-1.0,9.21,7.2940726
1sqa-rosetta-0893,-1.0,9.21,7.373733
1sqa-rosetta-0902,-1.0,9.21,7.0776634
1sqa-rosetta-0914,-1.0,9.21,7.5185127
1sqa-rosetta-0921,-1.0,9.21,7.6535006
1sqa-rosetta-0932,-1.0,9.21,7.597066
1sqa-rosetta-0934,-1.0,9.21,7.567252
1sqa-rosetta-0936,-1.0,9.21,8.071788
1sqa-rosetta-0950,-1.0,9.21,7.731492
1sqa-rosetta-0964,-1.0,9.21,7.5493774
1sqa-rosetta-0976,-1.0,9.21,7.746309
1u1b-boltz,-1.0,7.8,6.6208897
1u1b-gnina-0001,-1.0,7.8,7.529075
1u1b-gnina-0002,-1.0,7.8,7.180539
1u1b-gnina-0003,-1.0,7.8,7.1288514
1u1b-gnina-0004,-1.0,7.8,6.8534517
1u1b-gnina-0005,-1.0,7.8,7.211962
1u1b-gnina-0006,-1.0,7.8,6.975602
1u1b-gnina-0007,-1.0,7.8,7.2827024
1u1b-gnina-0008,-1.0,7.8,7.1388693
1u1b-gnina-0009,-1.0,7.8,7.2493496
1u1b-gnina-0010,-1.0,7.8,7.363559
1u1b-gnina-0011,-1.0,7.8,7.4913206
1u1b-gnina-0012,-1.0,7.8,7.370681
1u1b-gnina-0013,-1.0,7.8,7.5506763
1u1b-gnina-0014,-1.0,7.8,7.0726576
1u1b-gnina-0015,-1.0,7.8,6.8655257
1u1b-gnina-0016,-1.0,7.8,7.4422445
1u1b-gnina-0017,-1.0,7.8,6.9708085
1u1b-gnina-0018,-1.0,7.8,7.2825403
1u1b-gnina-0019,-1.0,7.8,7.3539124
1u1b-gnina-0020,-1.0,7.8,7.044647
1u1b-gnina-0021,-1.0,7.8,7.052377
1u1b-gnina-0022,-1.0,7.8,7.6163826
1u1b-gnina-0023,-1.0,7.8,7.3268147
1u1b-gnina-0024,-1.0,7.8,7.596655
1u1b-gnina-0025,-1.0,7.8,7.121944
1u1b-gnina-0026,-1.0,7.8,7.4805875
1u1b-gnina-0027,-1.0,7.8,7.35288
1u1b-gnina-0028,-1.0,7.8,7.3162246
1u1b-gnina-0029,-1.0,7.8,7.0182266
1u1b-gnina-0030,-1.0,7.8,6.995355
1u1b-gnina-0031,-1.0,7.8,7.2824597
1u1b-gnina-0032,-1.0,7.8,6.9589853
1u1b-gnina-0033,-1.0,7.8,7.0045
1u1b-gnina-0034,-1.0,7.8,7.483552
1u1b-gnina-0035,-1.0,7.8,7.120809
1u1b-gnina-0036,-1.0,7.8,7.0550294
1u1b-gnina-0037,-1.0,7.8,7.109018
1u1b-gnina-0038,-1.0,7.8,7.1402698
1u1b-gnina-0039,-1.0,7.8,7.3151417
1u1b-gnina-0040,-1.0,7.8,6.8292704
1u1b-gnina-0041,-1.0,7.8,7.1877756
1u1b-gnina-0042,-1.0,7.8,6.988937
1u1b-gnina-0043,-1.0,7.8,6.9065022
1u1b-gnina-0044,-1.0,7.8,7.30048
1u1b-gnina-0045,-1.0,7.8,6.575586
1u1b-gnina-0046,-1.0,7.8,5.947348
1u1b-gnina-0047,-1.0,7.8,7.2109833
1u1b-gnina-0048,-1.0,7.8,7.4251537
1u1b-gnina-0049,-1.0,7.8,5.6701536
1u1b-gnina-0050,-1.0,7.8,7.435395
1u1b-gnina-0051,-1.0,7.8,7.4687595
1u1b-gnina-0052,-1.0,7.8,6.9880514
1u1b-gnina-0053,-1.0,7.8,6.6802454
1u1b-gnina-0054,-1.0,7.8,5.8973246
1u1b-gnina-0055,-1.0,7.8,7.147838
1u1b-gnina-0056,-1.0,7.8,6.645978
1u1b-gnina-0057,-1.0,7.8,7.303048
1u1b-gnina-0058,-1.0,7.8,6.413693
1u1b-gnina-0059,-1.0,7.8,7.3346105
1u1b-gnina-0060,-1.0,7.8,7.0916553
1u1b-gnina-0061,-1.0,7.8,7.368184
1u1b-gnina-0062,-1.0,7.8,6.2114625
1u1b-gnina-0063,-1.0,7.8,7.0117426
1u1b-gnina-0064,-1.0,7.8,7.362991
1u1b-gnina-0065,-1.0,7.8,6.492031
1u1b-gnina-0066,-1.0,7.8,6.199424
1u1b-gnina-0067,-1.0,7.8,7.0458045
1u1b-gnina-0068,-1.0,7.8,7.5488358
1u1b-gnina-0069,-1.0,7.8,7.356555
1u1b-gnina-0070,-1.0,7.8,6.3578305
1u1b-gnina-0071,-1.0,7.8,7.2655706
1u1b-gnina-0072,-1.0,7.8,7.4076257
1u1b-gnina-0073,-1.0,7.8,6.640695
1u1b-gnina-0074,-1.0,7.8,6.5732927
1u1b-gnina-0075,-1.0,7.8,6.1199756
1u1b-gnina-0076,-1.0,7.8,7.3899064
1u1b-gnina-0077,-1.0,7.8,6.0492535
1u1b-gnina-0078,-1.0,7.8,6.1905074
1u1b-gnina-0079,-1.0,7.8,6.9986386
1u1b-gnina-0080,-1.0,7.8,5.9989243
1u1b-gnina-0081,-1.0,7.8,6.865335
1u1b-gnina-0082,-1.0,7.8,7.161378
1u1b-gnina-0083,-1.0,7.8,6.6833167
1u1b-gnina-0084,-1.0,7.8,6.8200397
1u1b-gnina-0085,-1.0,7.8,6.408849
1u1b-gnina-0086,-1.0,7.8,6.943521
1u1b-gnina-0087,-1.0,7.8,7.338364
1u1b-gnina-0088,-1.0,7.8,7.0367446
1u1b-gnina-0089,-1.0,7.8,6.5933604
1u1b-gnina-0090,-1.0,7.8,6.415611
1u1b-gnina-0091,-1.0,7.8,7.530473
1u1b-gnina-0092,-1.0,7.8,6.602697
1u1b-gnina-0093,-1.0,7.8,5.7799644
1u1b-gnina-0094,-1.0,7.8,6.405527
1u1b-gnina-0095,-1.0,7.8,7.003491
1u1b-gnina-0096,-1.0,7.8,5.937092
1u1b-gnina-0097,-1.0,7.8,7.075303
1u1b-gnina-0098,-1.0,7.8,6.6658864
1u1b-gnina-0099,-1.0,7.8,6.1665936
1u1b-gnina-0100,-1.0,7.8,6.1836286
1u1b-rosetta-0018,-1.0,7.8,6.907645
1u1b-rosetta-0021,-1.0,7.8,6.531663
1u1b-rosetta-0025,-1.0,7.8,6.863113
1u1b-rosetta-0031,-1.0,7.8,6.313525
1u1b-rosetta-0034,-1.0,7.8,6.7525587
1u1b-rosetta-0036,-1.0,7.8,6.827512
1u1b-rosetta-0056,-1.0,7.8,6.8036065
1u1b-rosetta-0081,-1.0,7.8,7.0731826
1u1b-rosetta-0103,-1.0,7.8,6.4444413
1u1b-rosetta-0106,-1.0,7.8,6.2763085
1u1b-rosetta-0124,-1.0,7.8,6.362128
1u1b-rosetta-0131,-1.0,7.8,5.848495
1u1b-rosetta-0139,-1.0,7.8,6.4468503
1u1b-rosetta-0159,-1.0,7.8,6.615655
1u1b-rosetta-0173,-1.0,7.8,6.6154156
1u1b-rosetta-0176,-1.0,7.8,6.998825
1u1b-rosetta-0182,-1.0,7.8,6.476811
1u1b-rosetta-0192,-1.0,7.8,6.94069
1u1b-rosetta-0205,-1.0,7.8,6.352537
1u1b-rosetta-0207,-1.0,7.8,6.686519
1u1b-rosetta-0210,-1.0,7.8,6.1082706
1u1b-rosetta-0211,-1.0,7.8,6.617206
1u1b-rosetta-0219,-1.0,7.8,7.0046906
1u1b-rosetta-0222,-1.0,7.8,6.527329
1u1b-rosetta-0243,-1.0,7.8,6.812455
1u1b-rosetta-0290,-1.0,7.8,6.8142157
1u1b-rosetta-0292,-1.0,7.8,6.6322246
1u1b-rosetta-0294,-1.0,7.8,7.2838707
1u1b-rosetta-0305,-1.0,7.8,6.8454294
1u1b-rosetta-0312,-1.0,7.8,6.495764
1u1b-rosetta-0339,-1.0,7.8,5.972621
1u1b-rosetta-0372,-1.0,7.8,5.9961367
1u1b-rosetta-0378,-1.0,7.8,6.7837477
1u1b-rosetta-0385,-1.0,7.8,6.465976
1u1b-rosetta-0386,-1.0,7.8,6.827939
1u1b-rosetta-0387,-1.0,7.8,6.7938695
1u1b-rosetta-0394,-1.0,7.8,6.7826786
1u1b-rosetta-0398,-1.0,7.8,6.844588
1u1b-rosetta-0401,-1.0,7.8,6.7280097
1u1b-rosetta-0412,-1.0,7.8,6.8474092
1u1b-rosetta-0428,-1.0,7.8,7.459641
1u1b-rosetta-0436,-1.0,7.8,7.058056
1u1b-rosetta-0439,-1.0,7.8,6.5503926
1u1b-rosetta-0444,-1.0,7.8,6.667237
1u1b-rosetta-0449,-1.0,7.8,5.9882216
1u1b-rosetta-0450,-1.0,7.8,7.060111
1u1b-rosetta-0456,-1.0,7.8,6.656377
1u1b-rosetta-0509,-1.0,7.8,6.9181347
1u1b-rosetta-0530,-1.0,7.8,6.0980616
1u1b-rosetta-0542,-1.0,7.8,6.1511965
1u1b-rosetta-0544,-1.0,7.8,6.735111
1u1b-rosetta-0566,-1.0,7.8,6.9748216
1u1b-rosetta-0574,-1.0,7.8,6.6420856
1u1b-rosetta-0576,-1.0,7.8,6.8133407
1u1b-rosetta-0585,-1.0,7.8,7.0524416
1u1b-rosetta-0601,-1.0,7.8,6.993768
1u1b-rosetta-0602,-1.0,7.8,6.7389946
1u1b-rosetta-0604,-1.0,7.8,6.8881593
1u1b-rosetta-0625,-1.0,7.8,6.255478
1u1b-rosetta-0628,-1.0,7.8,6.5103006
1u1b-rosetta-0629,-1.0,7.8,6.779296
1u1b-rosetta-0636,-1.0,7.8,6.7951026
1u1b-rosetta-0644,-1.0,7.8,6.576902
1u1b-rosetta-0655,-1.0,7.8,6.7147727
1u1b-rosetta-0656,-1.0,7.8,6.7100706
1u1b-rosetta-0659,-1.0,7.8,6.4642105
1u1b-rosetta-0660,-1.0,7.8,6.5804744
1u1b-rosetta-0669,-1.0,7.8,6.936661
1u1b-rosetta-0675,-1.0,7.8,6.8970985
1u1b-rosetta-0676,-1.0,7.8,6.636426
1u1b-rosetta-0712,-1.0,7.8,6.4170237
1u1b-rosetta-0714,-1.0,7.8,7.164251
1u1b-rosetta-0736,-1.0,7.8,5.8931656
1u1b-rosetta-0759,-1.0,7.8,6.294782
1u1b-rosetta-0770,-1.0,7.8,6.5890765
1u1b-rosetta-0774,-1.0,7.8,6.917144
1u1b-rosetta-0778,-1.0,7.8,6.311392
1u1b-rosetta-0782,-1.0,7.8,6.4278426
1u1b-rosetta-0837,-1.0,7.8,6.403949
1u1b-rosetta-0847,-1.0,7.8,6.505526
1u1b-rosetta-0856,-1.0,7.8,6.248375
1u1b-rosetta-0863,-1.0,7.8,6.8077264
1u1b-rosetta-0870,-1.0,7.8,6.76733
1u1b-rosetta-0876,-1.0,7.8,6.946232
1u1b-rosetta-0881,-1.0,7.8,6.813001
1u1b-rosetta-0903,-1.0,7.8,7.0399466
1u1b-rosetta-0908,-1.0,7.8,6.738836
1u1b-rosetta-0914,-1.0,7.8,6.7271843
1u1b-rosetta-0917,-1.0,7.8,6.593959
1u1b-rosetta-0923,-1.0,7.8,6.645913
1u1b-rosetta-0933,-1.0,7.8,6.936989
1u1b-rosetta-0950,-1.0,7.8,6.7208967
1u1b-rosetta-0954,-1.0,7.8,6.626907
1u1b-rosetta-0965,-1.0,7.8,7.056481
1u1b-rosetta-0975,-1.0,7.8,6.8892274
1u1b-rosetta-0982,-1.0,7.8,6.690828
1u1b-rosetta-0984,-1.0,7.8,6.5325274
1u1b-rosetta-0993,-1.0,7.8,6.471528
1u1b-rosetta-0996,-1.0,7.8,6.6250186
1u1b-rosetta-0997,-1.0,7.8,6.2792535
1y6r-boltz,-1.0,10.11,7.9870987
1y6r-gnina-0001,-1.0,10.11,8.292641
1y6r-gnina-0002,-1.0,10.11,6.2635384
1y6r-gnina-0003,-1.0,10.11,6.6857634
1y6r-gnina-0004,-1.0,10.11,6.5860724
1y6r-gnina-0005,-1.0,10.11,6.289099
1y6r-gnina-0006,-1.0,10.11,7.00616
1y6r-gnina-0007,-1.0,10.11,5.24366
1y6r-gnina-0008,-1.0,10.11,7.16883
1y6r-gnina-0009,-1.0,10.11,7.347462
1y6r-gnina-0010,-1.0,10.11,6.722191
1y6r-gnina-0011,-1.0,10.11,5.755801
1y6r-gnina-0012,-1.0,10.11,6.688211
1y6r-gnina-0013,-1.0,10.11,6.393281
1y6r-gnina-0014,-1.0,10.11,6.5161138
1y6r-gnina-0015,-1.0,10.11,7.3381543
1y6r-gnina-0016,-1.0,10.11,7.2230186
1y6r-gnina-0017,-1.0,10.11,5.9381695
1y6r-gnina-0018,-1.0,10.11,6.752937
1y6r-gnina-0019,-1.0,10.11,7.5098867
1y6r-gnina-0020,-1.0,10.11,7.5641217
1y6r-gnina-0021,-1.0,10.11,6.2374897
1y6r-gnina-0022,-1.0,10.11,6.0675054
1y6r-gnina-0023,-1.0,10.11,5.6412554
1y6r-gnina-0024,-1.0,10.11,5.889663
1y6r-gnina-0025,-1.0,10.11,5.9010577
1y6r-gnina-0026,-1.0,10.11,6.3074055
1y6r-gnina-0027,-1.0,10.11,5.8606753
1y6r-gnina-0028,-1.0,10.11,5.910418
1y6r-gnina-0029,-1.0,10.11,6.5614686
1y6r-gnina-0030,-1.0,10.11,6.60267
1y6r-gnina-0031,-1.0,10.11,3.978146
1y6r-gnina-0032,-1.0,10.11,8.727318
1y6r-gnina-0033,-1.0,10.11,4.710682
1y6r-gnina-0034,-1.0,10.11,7.624217
1y6r-gnina-0035,-1.0,10.11,7.1145697
1y6r-gnina-0036,-1.0,10.11,4.780303
1y6r-gnina-0037,-1.0,10.11,4.3175917
1y6r-gnina-0038,-1.0,10.11,6.567035
1y6r-gnina-0039,-1.0,10.11,6.6395683
1y6r-gnina-0040,-1.0,10.11,5.377451
1y6r-gnina-0041,-1.0,10.11,7.562639
1y6r-gnina-0042,-1.0,10.11,6.1685834
1y6r-gnina-0043,-1.0,10.11,6.616183
1y6r-gnina-0044,-1.0,10.11,7.1755295
1y6r-gnina-0045,-1.0,10.11,6.9270363
1y6r-gnina-0046,-1.0,10.11,5.5579205
1y6r-gnina-0047,-1.0,10.11,6.160879
1y6r-gnina-0048,-1.0,10.11,5.4783535
1y6r-gnina-0049,-1.0,10.11,6.7000394
1y6r-gnina-0050,-1.0,10.11,6.1899548
1y6r-gnina-0051,-1.0,10.11,5.996162
1y6r-gnina-0052,-1.0,10.11,5.8799744
1y6r-gnina-0053,-1.0,10.11,6.926024
1y6r-gnina-0054,-1.0,10.11,6.812832
1y6r-gnina-0055,-1.0,10.11,7.712961
1y6r-gnina-0056,-1.0,10.11,6.2706413
1y6r-gnina-0057,-1.0,10.11,7.0355835
1y6r-gnina-0058,-1.0,10.11,6.7723284
1y6r-gnina-0059,-1.0,10.11,5.7962103
1y6r-gnina-0060,-1.0,10.11,6.7893343
1y6r-gnina-0061,-1.0,10.11,6.941221
1y6r-gnina-0062,-1.0,10.11,6.6265907
1y6r-gnina-0063,-1.0,10.11,7.439933
1y6r-gnina-0064,-1.0,10.11,4.926497
1y6r-gnina-0065,-1.0,10.11,6.2184267
1y6r-gnina-0066,-1.0,10.11,7.2045836
1y6r-gnina-0067,-1.0,10.11,7.093847
1y6r-gnina-0068,-1.0,10.11,5.747077
1y6r-gnina-0069,-1.0,10.11,5.274739
1y6r-gnina-0070,-1.0,10.11,5.679599
1y6r-gnina-0071,-1.0,10.11,6.2495484
1y6r-gnina-0072,-1.0,10.11,6.8332143
1y6r-gnina-0073,-1.0,10.11,7.9054995
1y6r-gnina-0074,-1.0,10.11,6.466459
1y6r-gnina-0075,-1.0,10.11,5.204612
1y6r-gnina-0076,-1.0,10.11,6.7243457
1y6r-gnina-0077,-1.0,10.11,6.5298877
1y6r-gnina-0078,-1.0,10.11,5.609242
1y6r-gnina-0079,-1.0,10.11,6.3185973
1y6r-gnina-0080,-1.0,10.11,5.479546
1y6r-gnina-0081,-1.0,10.11,7.557078
1y6r-gnina-0082,-1.0,10.11,5.735507
1y6r-gnina-0083,-1.0,10.11,4.365222
1y6r-gnina-0084,-1.0,10.11,6.054537
1y6r-gnina-0085,-1.0,10.11,5.9318376
1y6r-gnina-0086,-1.0,10.11,6.328782
1y6r-gnina-0087,-1.0,10.11,5.643072
1y6r-gnina-0088,-1.0,10.11,6.3599358
1y6r-gnina-0089,-1.0,10.11,5.2187834
1y6r-gnina-0090,-1.0,10.11,5.9406095
1y6r-gnina-0091,-1.0,10.11,5.1125426
1y6r-gnina-0092,-1.0,10.11,6.3679943
1y6r-gnina-0093,-1.0,10.11,6.4966035
1y6r-gnina-0094,-1.0,10.11,7.2290025
1y6r-gnina-0095,-1.0,10.11,6.7420735
1y6r-gnina-0096,-1.0,10.11,8.32477
1y6r-gnina-0097,-1.0,10.11,5.2272825
1y6r-gnina-0098,-1.0,10.11,7.8994875
1y6r-gnina-0099,-1.0,10.11,6.0534143
1y6r-gnina-0100,-1.0,10.11,6.492344
1y6r-rosetta-0006,-1.0,10.11,7.4544573
1y6r-rosetta-0013,-1.0,10.11,7.525476
1y6r-rosetta-0017,-1.0,10.11,7.4570713
1y6r-rosetta-0024,-1.0,10.11,7.3938084
1y6r-rosetta-0030,-1.0,10.11,5.910712
1y6r-rosetta-0032,-1.0,10.11,6.8691726
1y6r-rosetta-0040,-1.0,10.11,7.7787213
1y6r-rosetta-0041,-1.0,10.11,6.520001
1y6r-rosetta-0051,-1.0,10.11,7.706201
1y6r-rosetta-0061,-1.0,10.11,5.428381
1y6r-rosetta-0067,-1.0,10.11,7.7832456
1y6r-rosetta-0068,-1.0,10.11,7.5659947
1y6r-rosetta-0070,-1.0,10.11,8.1798935
1y6r-rosetta-0077,-1.0,10.11,5.310948
1y6r-rosetta-0080,-1.0,10.11,8.4892845
1y6r-rosetta-0094,-1.0,10.11,7.1712995
1y6r-rosetta-0109,-1.0,10.11,6.538352
1y6r-rosetta-0123,-1.0,10.11,5.0665264
1y6r-rosetta-0124,-1.0,10.11,7.4381804
1y6r-rosetta-0127,-1.0,10.11,4.676452
1y6r-rosetta-0135,-1.0,10.11,7.0134163
1y6r-rosetta-0143,-1.0,10.11,7.4705505
1y6r-rosetta-0154,-1.0,10.11,7.371661
1y6r-rosetta-0182,-1.0,10.11,7.8321695
1y6r-rosetta-0190,-1.0,10.11,7.2993135
1y6r-rosetta-0191,-1.0,10.11,7.134365
1y6r-rosetta-0197,-1.0,10.11,7.5379977
1y6r-rosetta-0199,-1.0,10.11,4.6336155
1y6r-rosetta-0237,-1.0,10.11,6.3373866
1y6r-rosetta-0242,-1.0,10.11,7.5010924
1y6r-rosetta-0244,-1.0,10.11,4.8598104
1y6r-rosetta-0249,-1.0,10.11,6.7463026
1y6r-rosetta-0259,-1.0,10.11,6.6959653
1y6r-rosetta-0274,-1.0,10.11,6.5580297
1y6r-rosetta-0300,-1.0,10.11,6.967152
1y6r-rosetta-0308,-1.0,10.11,7.938425
1y6r-rosetta-0314,-1.0,10.11,6.832664
1y6r-rosetta-0328,-1.0,10.11,4.846246
1y6r-rosetta-0333,-1.0,10.11,6.951489
1y6r-rosetta-0334,-1.0,10.11,4.7505713
1y6r-rosetta-0343,-1.0,10.11,6.0025835
1y6r-rosetta-0350,-1.0,10.11,7.5157595
1y6r-rosetta-0367,-1.0,10.11,6.194458
1y6r-rosetta-0370,-1.0,10.11,6.6784425
1y6r-rosetta-0374,-1.0,10.11,5.0404916
1y6r-rosetta-0402,-1.0,10.11,5.933912
1y6r-rosetta-0478,-1.0,10.11,7.8412724
1y6r-rosetta-0482,-1.0,10.11,6.237744
1y6r-rosetta-0504,-1.0,10.11,7.67503
1y6r-rosetta-0507,-1.0,10.11,7.8238993
1y6r-rosetta-0513,-1.0,10.11,6.315512
1y6r-rosetta-0514,-1.0,10.11,7.8710318
1y6r-rosetta-0517,-1.0,10.11,6.2193823
1y6r-rosetta-0521,-1.0,10.11,7.813875
1y6r-rosetta-0531,-1.0,10.11,7.198547
1y6r-rosetta-0537,-1.0,10.11,6.296507
1y6r-rosetta-0541,-1.0,10.11,4.926427
1y6r-rosetta-0548,-1.0,10.11,5.9717903
1y6r-rosetta-0560,-1.0,10.11,5.85078
1y6r-rosetta-0577,-1.0,10.11,6.5204215
1y6r-rosetta-0584,-1.0,10.11,7.8244247
1y6r-rosetta-0620,-1.0,10.11,7.7466865
1y6r-rosetta-0624,-1.0,10.11,6.306257
1y6r-rosetta-0633,-1.0,10.11,6.948968
1y6r-rosetta-0635,-1.0,10.11,8.527304
1y6r-rosetta-0640,-1.0,10.11,6.9703074
1y6r-rosetta-0658,-1.0,10.11,5.167395
1y6r-rosetta-0672,-1.0,10.11,7.2771516
1y6r-rosetta-0678,-1.0,10.11,6.752432
1y6r-rosetta-0687,-1.0,10.11,5.3472824
1y6r-rosetta-0693,-1.0,10.11,8.029828
1y6r-rosetta-0721,-1.0,10.11,6.611494
1y6r-rosetta-0728,-1.0,10.11,8.552258
1y6r-rosetta-0731,-1.0,10.11,7.560226
1y6r-rosetta-0744,-1.0,10.11,5.212853
1y6r-rosetta-0747,-1.0,10.11,6.1091805
1y6r-rosetta-0748,-1.0,10.11,6.5696898
1y6r-rosetta-0750,-1.0,10.11,7.1638985
1y6r-rosetta-0754,-1.0,10.11,4.9803896
1y6r-rosetta-0757,-1.0,10.11,6.320188
1y6r-rosetta-0772,-1.0,10.11,6.9792786
1y6r-rosetta-0776,-1.0,10.11,6.5677204
1y6r-rosetta-0785,-1.0,10.11,7.09293
1y6r-rosetta-0786,-1.0,10.11,6.5685844
1y6r-rosetta-0789,-1.0,10.11,5.396809
1y6r-rosetta-0803,-1.0,10.11,4.580565
1y6r-rosetta-0816,-1.0,10.11,4.741338
1y6r-rosetta-0826,-1.0,10.11,5.1035657
1y6r-rosetta-0841,-1.0,10.11,6.859632
1y6r-rosetta-0851,-1.0,10.11,7.899071
1y6r-rosetta-0854,-1.0,10.11,7.857231
1y6r-rosetta-0865,-1.0,10.11,4.7061925
1y6r-rosetta-0884,-1.0,10.11,7.495722
1y6r-rosetta-0891,-1.0,10.11,7.045461
1y6r-rosetta-0930,-1.0,10.11,6.8016005
1y6r-rosetta-0948,-1.0,10.11,7.177918
1y6r-rosetta-0949,-1.0,10.11,6.7618756
1y6r-rosetta-0956,-1.0,10.11,6.417036
1y6r-rosetta-0965,-1.0,10.11,7.7065034
1y6r-rosetta-0969,-1.0,10.11,6.162224
1ydt-boltz,-1.0,7.32,6.4367876
1ydt-gnina-0001,-1.0,7.32,6.562318
1ydt-gnina-0002,-1.0,7.32,7.598654
1ydt-gnina-0003,-1.0,7.32,7.6756015
1ydt-gnina-0004,-1.0,7.32,7.5876274
1ydt-gnina-0005,-1.0,7.32,6.906433
1ydt-gnina-0006,-1.0,7.32,6.364876
1ydt-gnina-0007,-1.0,7.32,5.9543376
1ydt-gnina-0008,-1.0,7.32,6.2967176
1ydt-gnina-0009,-1.0,7.32,6.7098103
1ydt-gnina-0010,-1.0,7.32,6.2520914
1ydt-gnina-0011,-1.0,7.32,6.257802
1ydt-gnina-0012,-1.0,7.32,6.1595535
1ydt-gnina-0013,-1.0,7.32,6.259504
1ydt-gnina-0014,-1.0,7.32,6.4887223
1ydt-gnina-0015,-1.0,7.32,7.545062
1ydt-gnina-0016,-1.0,7.32,6.7958117
1ydt-gnina-0017,-1.0,7.32,6.390323
1ydt-gnina-0018,-1.0,7.32,5.9051356
1ydt-gnina-0019,-1.0,7.32,6.042665
1ydt-gnina-0020,-1.0,7.32,5.243231
1ydt-gnina-0021,-1.0,7.32,5.689035
1ydt-gnina-0022,-1.0,7.32,7.1474104
1ydt-gnina-0023,-1.0,7.32,7.179083
1ydt-gnina-0024,-1.0,7.32,6.6865053
1ydt-gnina-0025,-1.0,7.32,6.6381726
1ydt-gnina-0026,-1.0,7.32,5.6035943
1ydt-gnina-0027,-1.0,7.32,6.0663886
1ydt-gnina-0028,-1.0,7.32,5.855154
1ydt-gnina-0029,-1.0,7.32,5.5696096
1ydt-gnina-0030,-1.0,7.32,5.9570327
1ydt-gnina-0031,-1.0,7.32,5.781594
1ydt-gnina-0032,-1.0,7.32,5.6399217
1ydt-gnina-0033,-1.0,7.32,6.3423905
1ydt-gnina-0034,-1.0,7.32,5.847392
1ydt-gnina-0035,-1.0,7.32,7.758983
1ydt-gnina-0036,-1.0,7.32,7.2297716
1ydt-gnina-0037,-1.0,7.32,7.57578
1ydt-gnina-0038,-1.0,7.32,6.8301234
1ydt-gnina-0039,-1.0,7.32,7.251824
1ydt-gnina-0040,-1.0,7.32,5.8294063
1ydt-gnina-0041,-1.0,7.32,5.765824
1ydt-gnina-0042,-1.0,7.32,6.3723445
1ydt-gnina-0043,-1.0,7.32,5.6032453
1ydt-gnina-0044,-1.0,7.32,7.0474277
1ydt-gnina-0045,-1.0,7.32,6.7746544
1ydt-gnina-0046,-1.0,7.32,6.5030503
1ydt-gnina-0047,-1.0,7.32,6.073103
1ydt-gnina-0048,-1.0,7.32,6.2181544
1ydt-gnina-0049,-1.0,7.32,6.10173
1ydt-gnina-0050,-1.0,7.32,6.614111
1ydt-gnina-0051,-1.0,7.32,6.917588
1ydt-gnina-0052,-1.0,7.32,5.8520045
1ydt-gnina-0053,-1.0,7.32,7.7600994
1ydt-gnina-0054,-1.0,7.32,5.9798265
1ydt-gnina-0055,-1.0,7.32,5.8549347
1ydt-gnina-0056,-1.0,7.32,7.6548104
1ydt-gnina-0057,-1.0,7.32,7.5604515
1ydt-gnina-0058,-1.0,7.32,8.864619
1ydt-gnina-0059,-1.0,7.32,5.559526
1ydt-gnina-0060,-1.0,7.32,7.3115816
1ydt-gnina-0061,-1.0,7.32,7.232707
1ydt-gnina-0062,-1.0,7.32,5.8170505
1ydt-gnina-0063,-1.0,7.32,6.502274
1ydt-gnina-0064,-1.0,7.32,7.090802
1ydt-gnina-0065,-1.0,7.32,5.791855
1ydt-gnina-0066,-1.0,7.32,6.4297566
1ydt-gnina-0067,-1.0,7.32,8.814161
1ydt-gnina-0068,-1.0,7.32,7.721056
1ydt-gnina-0069,-1.0,7.32,7.2390723
1ydt-gnina-0070,-1.0,7.32,5.9669476
1ydt-gnina-0071,-1.0,7.32,6.0471005
1ydt-gnina-0072,-1.0,7.32,6.8250923
1ydt-gnina-0073,-1.0,7.32,5.798396
1ydt-gnina-0074,-1.0,7.32,5.9102845
1ydt-gnina-0075,-1.0,7.32,6.0520425
1ydt-gnina-0076,-1.0,7.32,7.4251904
1ydt-gnina-0077,-1.0,7.32,7.2273383
1ydt-gnina-0078,-1.0,7.32,7.889926
1ydt-gnina-0079,-1.0,7.32,6.1399016
1ydt-gnina-0080,-1.0,7.32,6.9387565
1ydt-gnina-0081,-1.0,7.32,6.442779
1ydt-gnina-0082,-1.0,7.32,5.796565
1ydt-gnina-0083,-1.0,7.32,5.690881
1ydt-gnina-0084,-1.0,7.32,5.6300416
1ydt-gnina-0085,-1.0,7.32,5.858509
1ydt-gnina-0086,-1.0,7.32,6.10709
1ydt-gnina-0087,-1.0,7.32,6.068799
1ydt-gnina-0088,-1.0,7.32,6.325476
1ydt-gnina-0089,-1.0,7.32,5.7353473
1ydt-gnina-0090,-1.0,7.32,6.158811
1ydt-gnina-0091,-1.0,7.32,6.5288124
1ydt-gnina-0092,-1.0,7.32,7.3171377
1ydt-gnina-0093,-1.0,7.32,7.036112
1ydt-gnina-0094,-1.0,7.32,7.0831723
1ydt-gnina-0095,-1.0,7.32,6.690174
1ydt-gnina-0096,-1.0,7.32,6.5997896
1ydt-gnina-0097,-1.0,7.32,5.894327
1ydt-gnina-0098,-1.0,7.32,7.0061073
1ydt-gnina-0099,-1.0,7.32,7.1063776
1ydt-gnina-0100,-1.0,7.32,7.0316167
1ydt-rosetta-0018,-1.0,7.32,6.877788
1ydt-rosetta-0020,-1.0,7.32,7.366173
1ydt-rosetta-0025,-1.0,7.32,6.5359187
1ydt-rosetta-0028,-1.0,7.32,6.927473
1ydt-rosetta-0029,-1.0,7.32,6.8417983
