name,prediction,t_total_s,model
3dx2-gnina-0066,3.984,4.201958,OnionNet-2
3dx2-gnina-0009,4.351,4.149321,OnionNet-2
3dx2-gnina-0015,5.1370000000000005,4.327261,OnionNet-2
3dx2-gnina-0034,4.287,4.221299,OnionNet-2
3dx2-gnina-0028,4.859,4.370203,OnionNet-2
3dx2-gnina-0084,4.521,4.429035,OnionNet-2
3dx2-gnina-0020,4.002,4.29716,OnionNet-2
3dx2-gnina-0022,4.537,4.395773,OnionNet-2
3dx2-gnina-0011,4.346,4.178516,OnionNet-2
3dx2-gnina-0050,4.087,4.083546,OnionNet-2
3dx2-gnina-0086,3.8,4.187137,OnionNet-2
3dx2-gnina-0043,4.327,4.702579,OnionNet-2
3dx2-gnina-0089,4.513,4.225195,OnionNet-2
3dx2-gnina-0061,4.441,4.146531,OnionNet-2
3dx2-gnina-0072,3.912,4.243766,OnionNet-2
3dx2-gnina-0096,4.582,4.292456,OnionNet-2
3dx2-gnina-0094,4.439,4.310932,OnionNet-2
3dx2-gnina-0071,3.6319999999999997,4.160811,OnionNet-2
3dx2-gnina-0016,4.6080000000000005,4.044519,OnionNet-2
3dx2-gnina-0100,4.415,4.427669,OnionNet-2
3dx2-gnina-0037,4.539,4.333957,OnionNet-2
3dx2-gnina-0065,3.4960000000000004,4.347073,OnionNet-2
3dx2-gnina-0069,4.235,4.410644,OnionNet-2
3dx2-gnina-0030,4.473,4.310624,OnionNet-2
3dx2-gnina-0051,4.019,4.097538,OnionNet-2
3dx2-gnina-0095,4.247,4.93537,OnionNet-2
3dx2-gnina-0021,4.47,4.262183,OnionNet-2
3dx2-gnina-0052,3.783,4.207181,OnionNet-2
3dx2-rosetta-0857,5.162999999999999,4.451963,OnionNet-2
3dx2-rosetta-0118,5.376,4.329648,OnionNet-2
3dx2-rosetta-0379,4.668,4.457631,OnionNet-2
3dx2-rosetta-0685,5.195,4.451638,OnionNet-2
3dx2-rosetta-0750,5.372999999999999,4.433239,OnionNet-2
3dx2-rosetta-0071,5.987,4.647876,OnionNet-2
3dx2-rosetta-0174,4.074,4.393483,OnionNet-2
3dx2-rosetta-0949,5.223,4.541633,OnionNet-2
3dx2-rosetta-0977,3.987,4.567638,OnionNet-2
3dx2-rosetta-0904,5.224,4.491474,OnionNet-2
3dx2-rosetta-0721,4.831,4.602619,OnionNet-2
3dx2-rosetta-0572,5.37,4.623539,OnionNet-2
3dx2-rosetta-0224,4.533,4.361026,OnionNet-2
3dx2-rosetta-0483,4.586,4.410138,OnionNet-2
3dx2-rosetta-0517,5.374,4.588488,OnionNet-2
3dx2-rosetta-0332,3.753,4.515832,OnionNet-2
3dx2-rosetta-0013,5.3020000000000005,4.435377,OnionNet-2
3dx2-rosetta-0158,5.47,4.620917,OnionNet-2
3dx2-rosetta-0820,4.906000000000001,4.496503,OnionNet-2
3dx2-rosetta-0529,4.442,4.534619,OnionNet-2
3dx2-rosetta-0155,5.722,4.443325,OnionNet-2
3dx2-rosetta-0666,5.191,4.47165,OnionNet-2
3dx2-rosetta-0515,4.374,4.436079,OnionNet-2
3dx2-rosetta-0994,4.849,4.590847,OnionNet-2
3dx2-rosetta-0464,3.95,5.676483,OnionNet-2
3dx2-rosetta-0729,4.488,4.471357,OnionNet-2
3dx2-rosetta-0138,5.167999999999999,4.578083,OnionNet-2
3dx2-rosetta-0353,5.1770000000000005,4.476935,OnionNet-2
3dx2-rosetta-0915,4.416,4.375859,OnionNet-2
3dx2-rosetta-0763,4.879,4.455682,OnionNet-2
3dx2-rosetta-0045,5.614,4.588022,OnionNet-2
3dx2-rosetta-0941,6.084,4.421129,OnionNet-2
3dx2-rosetta-0059,5.159,4.651755,OnionNet-2
3dx2-rosetta-0417,5.468,4.703889,OnionNet-2
3dx2-rosetta-0316,5.827999999999999,4.311032,OnionNet-2
3dx2-rosetta-0754,4.034,4.400682,OnionNet-2
3dx2-rosetta-0628,4.613,4.299232,OnionNet-2
3dx2-rosetta-0787,5.492999999999999,4.326592,OnionNet-2
3dx2-rosetta-0240,5.2589999999999995,4.542696,OnionNet-2
3dx2-rosetta-0462,4.752,4.28723,OnionNet-2
3dx2-rosetta-0785,6.087999999999999,4.559644,OnionNet-2
3dx2-rosetta-0165,4.479,4.356015,OnionNet-2
3dx2-rosetta-0167,5.37,4.363446,OnionNet-2
3dx2-rosetta-0765,4.598,4.38327,OnionNet-2
3dx2-rosetta-0983,5.153,4.309899,OnionNet-2
3dx2-rosetta-0693,5.337000000000001,4.42816,OnionNet-2
3dx2-rosetta-0986,4.999,4.517011,OnionNet-2
3dx2-rosetta-0884,5.4479999999999995,4.510852,OnionNet-2
3dx2-rosetta-0171,5.4510000000000005,4.566567,OnionNet-2
3dx2-rosetta-0330,5.611000000000001,4.492962,OnionNet-2
3dx2-rosetta-0507,4.757,4.396874,OnionNet-2
3dx2-rosetta-0699,4.6530000000000005,4.684102,OnionNet-2
3dx2-rosetta-0566,5.048,4.438798,OnionNet-2
3dx2-rosetta-0126,5.0760000000000005,4.476717,OnionNet-2
3dx2-rosetta-0164,4.763999999999999,4.542752,OnionNet-2
3dx2-rosetta-0656,4.435,4.44323,OnionNet-2
3dx2-rosetta-0660,4.385,4.441844,OnionNet-2
3dx2-rosetta-0974,4.418,4.447544,OnionNet-2
3dx2-rosetta-0189,4.031000000000001,4.468113,OnionNet-2
3dx2-rosetta-0262,5.172000000000001,4.372488,OnionNet-2
3dx2-rosetta-0665,4.6530000000000005,4.682077,OnionNet-2
3dx2-rosetta-0901,4.274,4.581628,OnionNet-2
3dx2-rosetta-0797,5.012,4.590447,OnionNet-2
3dx2-rosetta-0895,5.02,4.550914,OnionNet-2
3dx2-rosetta-0067,4.398,4.373183,OnionNet-2
3dx2-rosetta-0588,5.2010000000000005,4.411359,OnionNet-2
3dx2-rosetta-0838,5.1770000000000005,4.320922,OnionNet-2
3dx2-rosetta-0113,4.501,4.190605,OnionNet-2
3dx2-rosetta-0648,5.074,4.467515,OnionNet-2
3dx2-rosetta-0923,4.8389999999999995,4.34421,OnionNet-2
3dx2-rosetta-0876,4.332,4.375052,OnionNet-2
3dx2-rosetta-0490,3.892,4.521558,OnionNet-2
3dx2-rosetta-0023,5.584,4.399181,OnionNet-2
3dx2-rosetta-0420,5.008,4.296318,OnionNet-2
3dx2-rosetta-0419,3.819,4.290855,OnionNet-2
3dx2-rosetta-0056,5.806,4.45359,OnionNet-2
3dx2-rosetta-0494,4.4319999999999995,4.494243,OnionNet-2
3dx2-rosetta-0357,4.261,4.255544,OnionNet-2
3dx2-rosetta-0905,5.334,4.542895,OnionNet-2
3dx2-rosetta-0821,4.928,4.97787,OnionNet-2
3dx2-rosetta-0235,5.697,4.468517,OnionNet-2
3dx2-rosetta-0245,4.966,4.271717,OnionNet-2
3dx2-rosetta-0644,5.2139999999999995,4.502351,OnionNet-2
3dx2-rosetta-0933,5.1579999999999995,4.301395,OnionNet-2
3dx2-rosetta-0788,5.1370000000000005,4.404138,OnionNet-2
3dx2-rosetta-0498,5.285,4.395482,OnionNet-2
3dx2-rosetta-0558,4.271,4.405234,OnionNet-2
3dx2-rosetta-0391,4.809,4.2559,OnionNet-2
3dx2-rosetta-0663,5.303,4.298613,OnionNet-2
3dx2-rosetta-0395,5.77,4.179179,OnionNet-2
3dx2-rosetta-0487,4.718999999999999,4.402575,OnionNet-2
3dx2-rosetta-0012,4.083,4.642934,OnionNet-2
3dx2-rosetta-0808,5.624,4.734936,OnionNet-2
3dx2-rosetta-0978,4.3660000000000005,5.168792,OnionNet-2
3dx2-rosetta-0709,5.078,4.332399,OnionNet-2
3dx2-rosetta-0802,4.023,4.404628,OnionNet-2
3dx2-rosetta-0190,5.385,4.42257,OnionNet-2
3dx2-rosetta-0334,5.043,4.41736,OnionNet-2
3dx2-rosetta-0435,4.802,4.666777,OnionNet-2
3dx2-rosetta-0764,5.404,4.569891,OnionNet-2
3dx2-boltz2,5.721,4.581784,OnionNet-2
4cra-crystal,8.008,6.362926,OnionNet-2
4cra-gnina-0082,7.023,4.822455,OnionNet-2
4cra-gnina-0078,7.4479999999999995,4.442651,OnionNet-2
4cra-gnina-0024,8.025,4.454331,OnionNet-2
4cra-gnina-0079,7.627999999999999,4.58541,OnionNet-2
4cra-gnina-0043,7.2989999999999995,4.400434,OnionNet-2
4cra-gnina-0035,7.754,4.687503,OnionNet-2
4cra-gnina-0058,7.2139999999999995,5.474677,OnionNet-2
4cra-gnina-0003,7.59,5.658217,OnionNet-2
4cra-gnina-0018,7.591,6.644546,OnionNet-2
4cra-gnina-0034,7.422000000000001,6.278112,OnionNet-2
4cra-gnina-0013,7.723,6.929512,OnionNet-2
4cra-gnina-0025,7.513999999999999,8.302121,OnionNet-2
4cra-gnina-0071,6.94,5.785103,OnionNet-2
4cra-gnina-0090,7.843,6.563958,OnionNet-2
4cra-gnina-0062,7.643,5.411933,OnionNet-2
4cra-gnina-0047,7.522,5.205319,OnionNet-2
4cra-gnina-0010,7.609,5.616733,OnionNet-2
4cra-gnina-0028,7.921,5.563251,OnionNet-2
4cra-gnina-0073,7.26,5.193766,OnionNet-2
4cra-gnina-0077,7.5920000000000005,5.046491,OnionNet-2
4cra-gnina-0032,7.7829999999999995,5.107575,OnionNet-2
4cra-gnina-0015,7.707999999999999,5.462069,OnionNet-2
4cra-gnina-0038,7.882999999999999,7.246024,OnionNet-2
4cra-gnina-0095,7.666,5.244945,OnionNet-2
4cra-gnina-0033,8.051,5.300053,OnionNet-2
4cra-gnina-0096,7.611000000000001,4.878593,OnionNet-2
4cra-gnina-0001,7.93,5.096658,OnionNet-2
4cra-gnina-0100,7.303,4.839178,OnionNet-2
4cra-gnina-0020,7.341,5.216614,OnionNet-2
4cra-gnina-0088,7.36,4.888507,OnionNet-2
4cra-gnina-0057,7.556,5.188929,OnionNet-2
4cra-gnina-0005,7.517,5.072395,OnionNet-2
4cra-gnina-0037,8.115,4.606025,OnionNet-2
4cra-gnina-0052,7.624,5.019426,OnionNet-2
4cra-gnina-0076,7.482,6.470797,OnionNet-2
4cra-gnina-0029,7.755,4.755822,OnionNet-2
4cra-gnina-0039,7.343999999999999,5.045326,OnionNet-2
4cra-gnina-0060,7.563,4.975011,OnionNet-2
4cra-gnina-0053,7.452999999999999,4.830586,OnionNet-2
4cra-gnina-0084,7.496,4.72155,OnionNet-2
4cra-gnina-0063,7.734,4.880751,OnionNet-2
4cra-gnina-0075,7.501,4.703312,OnionNet-2
4cra-gnina-0046,7.267,4.882534,OnionNet-2
4cra-gnina-0017,7.718,4.727447,OnionNet-2
4cra-gnina-0081,7.314,4.704977,OnionNet-2
4cra-gnina-0008,7.869,4.924775,OnionNet-2
4cra-gnina-0070,7.601,5.43243,OnionNet-2
4cra-gnina-0051,7.475,7.560317,OnionNet-2
4cra-gnina-0048,7.337000000000001,4.975521,OnionNet-2
4cra-gnina-0099,7.712999999999999,5.951498,OnionNet-2
4cra-gnina-0094,7.809,5.057031,OnionNet-2
4cra-gnina-0093,7.604,4.759044,OnionNet-2
4cra-gnina-0074,7.688,5.002545,OnionNet-2
4cra-gnina-0004,7.638999999999999,4.97992,OnionNet-2
4cra-gnina-0067,7.632000000000001,5.01368,OnionNet-2
4cra-gnina-0031,7.446000000000001,4.861253,OnionNet-2
4cra-gnina-0041,7.627999999999999,4.858269,OnionNet-2
4cra-gnina-0089,7.69,5.025622,OnionNet-2
4cra-gnina-0065,7.615,4.903669,OnionNet-2
4cra-gnina-0044,7.754,6.156757,OnionNet-2
4cra-gnina-0097,7.542999999999999,4.367984,OnionNet-2
4cra-gnina-0002,7.795,5.092081,OnionNet-2
4cra-gnina-0080,7.558,4.749333,OnionNet-2
4cra-gnina-0054,7.629,5.090766,OnionNet-2
4cra-gnina-0059,7.476,5.061869,OnionNet-2
4cra-gnina-0064,7.349,4.633122,OnionNet-2
4cra-gnina-0040,7.19,4.847272,OnionNet-2
4cra-gnina-0050,7.155,5.034325,OnionNet-2
4cra-gnina-0085,7.744,4.819299,OnionNet-2
4cra-gnina-0006,7.82,5.042721,OnionNet-2
4cra-gnina-0066,7.584,5.043308,OnionNet-2
4cra-gnina-0087,7.309,6.575204,OnionNet-2
4cra-gnina-0098,7.737,5.499873,OnionNet-2
4cra-gnina-0019,7.584,5.399591,OnionNet-2
4cra-gnina-0012,7.275,5.057738,OnionNet-2
4cra-gnina-0007,7.0489999999999995,4.894003,OnionNet-2
4cra-gnina-0056,7.54,4.888091,OnionNet-2
4cra-gnina-0083,7.697,4.952144,OnionNet-2
4cra-gnina-0091,7.452999999999999,4.994786,OnionNet-2
4cra-gnina-0014,7.752999999999999,4.953975,OnionNet-2
4cra-gnina-0045,7.898,4.809078,OnionNet-2
4cra-gnina-0092,7.865,4.541033,OnionNet-2
4cra-gnina-0068,7.205,4.738482,OnionNet-2
4cra-gnina-0061,7.129,6.419076,OnionNet-2
4cra-gnina-0042,7.452999999999999,5.001732,OnionNet-2
4cra-gnina-0069,7.722,4.729416,OnionNet-2
4cra-gnina-0016,7.4110000000000005,5.032409,OnionNet-2
4cra-gnina-0026,7.811,5.205514,OnionNet-2
4cra-gnina-0011,7.853,4.762281,OnionNet-2
4cra-gnina-0023,7.447,4.790181,OnionNet-2
4cra-gnina-0021,7.7,4.740208,OnionNet-2
4cra-gnina-0055,7.289,4.669267,OnionNet-2
4cra-gnina-0022,7.405,4.652651,OnionNet-2
4cra-gnina-0009,7.295,4.598731,OnionNet-2
4cra-gnina-0030,7.295,4.765354,OnionNet-2
4cra-gnina-0027,7.263,4.579301,OnionNet-2
4cra-gnina-0049,7.928,6.273377,OnionNet-2
4cra-gnina-0086,7.452000000000001,4.759181,OnionNet-2
4cra-gnina-0036,7.6129999999999995,4.505113,OnionNet-2
4cra-gnina-0072,7.604,4.71254,OnionNet-2
4cra-rosetta-0752,6.982,4.917355,OnionNet-2
4cra-rosetta-0213,7.16,4.849333,OnionNet-2
4cra-rosetta-0331,7.067,4.860952,OnionNet-2
4cra-rosetta-0611,6.039,4.770747,OnionNet-2
4cra-rosetta-0464,6.874,4.73394,OnionNet-2
4cra-rosetta-0097,5.938,4.980868,OnionNet-2
4cra-rosetta-0504,7.2,4.893981,OnionNet-2
4cra-rosetta-0230,6.742000000000001,4.844614,OnionNet-2
4cra-rosetta-0585,6.507000000000001,4.832883,OnionNet-2
4cra-rosetta-0676,6.507000000000001,6.331089,OnionNet-2
4cra-rosetta-0963,6.8260000000000005,4.824921,OnionNet-2
4cra-rosetta-0810,6.721,4.943892,OnionNet-2
4cra-rosetta-0454,6.9479999999999995,4.785818,OnionNet-2
4cra-rosetta-0474,7.265,4.914887,OnionNet-2
4cra-rosetta-0757,6.499,5.054767,OnionNet-2
4cra-rosetta-0020,6.9510000000000005,5.108744,OnionNet-2
4cra-rosetta-0335,6.676,4.923738,OnionNet-2
4cra-rosetta-0301,6.683,4.736943,OnionNet-2
4cra-rosetta-0101,7.23,4.634414,OnionNet-2
4cra-rosetta-0648,7.01,5.028374,OnionNet-2
4cra-rosetta-0983,6.599,4.945279,OnionNet-2
4cra-rosetta-0249,6.8839999999999995,5.728616,OnionNet-2
4cra-rosetta-0788,6.794,5.147153,OnionNet-2
4cra-rosetta-0081,6.518,4.719984,OnionNet-2
4cra-rosetta-0828,6.381,4.897256,OnionNet-2
4cra-rosetta-0410,6.489,5.211253,OnionNet-2
4cra-rosetta-0809,7.206,4.875514,OnionNet-2
4cra-rosetta-0092,6.855,5.163839,OnionNet-2
4cra-rosetta-0643,6.307,5.175006,OnionNet-2
4cra-rosetta-0861,6.21,4.656543,OnionNet-2
4cra-rosetta-0549,7.479,4.678811,OnionNet-2
4cra-rosetta-0642,6.834,5.303541,OnionNet-2
4cra-rosetta-0955,6.38,4.916562,OnionNet-2
4cra-rosetta-0353,7.511,6.03645,OnionNet-2
4cra-rosetta-0699,5.916,4.946772,OnionNet-2
4cra-rosetta-0408,7.129,4.749587,OnionNet-2
4cra-rosetta-0981,7.011,4.802807,OnionNet-2
4cra-rosetta-0330,7.289,4.827289,OnionNet-2
4cra-rosetta-0096,6.062,4.750651,OnionNet-2
4cra-rosetta-0224,6.535,4.741824,OnionNet-2
4cra-rosetta-0636,6.829,4.516377,OnionNet-2
4cra-rosetta-0592,7.367000000000001,4.711047,OnionNet-2
4cra-rosetta-0072,7.53,4.718522,OnionNet-2
4cra-rosetta-1000,6.598,4.681494,OnionNet-2
4cra-rosetta-0791,6.796,4.741707,OnionNet-2
4cra-rosetta-0340,6.745,4.962715,OnionNet-2
4cra-rosetta-0480,6.725,5.900481,OnionNet-2
4cra-rosetta-0014,7.106,5.189569,OnionNet-2
4cra-rosetta-0853,6.605,4.656328,OnionNet-2
4cra-rosetta-0702,6.937,4.862344,OnionNet-2
4cra-rosetta-0841,6.791,4.991042,OnionNet-2
4cra-rosetta-0687,6.931,5.505233,OnionNet-2
4cra-rosetta-0709,7.017,4.96605,OnionNet-2
4cra-rosetta-0225,5.976,5.274355,OnionNet-2
4cra-rosetta-0996,6.563,4.876983,OnionNet-2
4cra-rosetta-0452,6.656000000000001,4.863825,OnionNet-2
4cra-rosetta-0510,6.551,5.365393,OnionNet-2
4cra-rosetta-0209,6.683,5.268368,OnionNet-2
4cra-rosetta-0300,6.851,6.305131,OnionNet-2
4cra-rosetta-0412,5.943,5.233535,OnionNet-2
4cra-rosetta-0760,7.098,4.846958,OnionNet-2
4cra-rosetta-0039,6.281000000000001,4.953647,OnionNet-2
4cra-rosetta-0943,8.024,4.902059,OnionNet-2
4cra-rosetta-0013,6.194,5.239664,OnionNet-2
4cra-rosetta-0252,6.655,5.028407,OnionNet-2
4cra-rosetta-0696,6.77,5.093163,OnionNet-2
4cra-rosetta-0514,6.705,4.769861,OnionNet-2
4cra-rosetta-0528,6.736000000000001,4.91904,OnionNet-2
4cra-rosetta-0095,7.0120000000000005,5.061684,OnionNet-2
4cra-rosetta-0858,6.635,4.806925,OnionNet-2
4cra-rosetta-0370,6.761,6.420723,OnionNet-2
4cra-rosetta-0673,7.069,4.992609,OnionNet-2
4cra-rosetta-0918,6.599,4.696164,OnionNet-2
4cra-rosetta-0942,6.91,4.842968,OnionNet-2
4cra-rosetta-0733,6.5,4.843311,OnionNet-2
4cra-rosetta-0607,7.0729999999999995,4.6074,OnionNet-2
4cra-rosetta-0344,6.6129999999999995,4.790404,OnionNet-2
4cra-rosetta-0359,6.347,4.757223,OnionNet-2
4cra-rosetta-0191,6.276,5.111562,OnionNet-2
4cra-rosetta-0570,7.087999999999999,4.790384,OnionNet-2
4cra-rosetta-0657,6.8260000000000005,5.041582,OnionNet-2
4cra-rosetta-0061,6.84,4.653868,OnionNet-2
4cra-rosetta-0949,6.812,4.736498,OnionNet-2
4cra-rosetta-0120,6.687,5.914997,OnionNet-2
4cra-rosetta-0457,6.7620000000000005,5.051879,OnionNet-2
4cra-rosetta-0183,6.414,4.813363,OnionNet-2
4cra-rosetta-0767,6.356,4.852407,OnionNet-2
4cra-rosetta-0357,6.9510000000000005,4.690716,OnionNet-2
4cra-rosetta-0938,6.617999999999999,4.628224,OnionNet-2
4cra-rosetta-0040,6.307,4.71037,OnionNet-2
4cra-rosetta-0806,6.182,4.629549,OnionNet-2
4cra-rosetta-0875,7.064,4.683523,OnionNet-2
4cra-rosetta-0098,6.388999999999999,4.704862,OnionNet-2
4cra-rosetta-0478,6.742000000000001,4.628242,OnionNet-2
4cra-rosetta-0202,7.129,4.753477,OnionNet-2
4cra-rosetta-0250,6.9879999999999995,4.868041,OnionNet-2
4cra-rosetta-0682,6.274,5.748038,OnionNet-2
4cra-rosetta-0175,6.881,5.02398,OnionNet-2
4cra-rosetta-0703,6.999,4.973834,OnionNet-2
4cra-rosetta-0535,6.4910000000000005,4.776533,OnionNet-2
4cra-boltz2,7.352,4.76681,OnionNet-2
4dli-crystal,5.803,6.132304,OnionNet-2
4dli-gnina-0063,4.257,4.177005,OnionNet-2
4dli-gnina-0061,3.9760000000000004,4.535327,OnionNet-2
4dli-gnina-0026,4.251,4.248753,OnionNet-2
4dli-gnina-0049,3.819,4.427212,OnionNet-2
4dli-gnina-0099,4.15,4.492479,OnionNet-2
4dli-gnina-0062,4.311,4.252789,OnionNet-2
4dli-gnina-0053,4.455,4.170359,OnionNet-2
4dli-gnina-0057,4.07,4.225717,OnionNet-2
4dli-gnina-0086,3.905,4.413451,OnionNet-2
4dli-gnina-0068,4.105,5.103753,OnionNet-2
4dli-gnina-0005,4.121,4.824962,OnionNet-2
4dli-gnina-0052,3.885,4.773835,OnionNet-2
4dli-gnina-0024,4.412,4.966405,OnionNet-2
4dli-gnina-0043,3.33,4.500421,OnionNet-2
4dli-gnina-0028,3.716,4.529209,OnionNet-2
4dli-gnina-0093,4.271,4.37478,OnionNet-2
4dli-gnina-0017,4.296,4.532559,OnionNet-2
4dli-gnina-0065,4.188,4.261136,OnionNet-2
4dli-gnina-0051,4.688,4.316489,OnionNet-2
4dli-gnina-0081,4.681,4.294418,OnionNet-2
4dli-gnina-0045,5.175,4.490435,OnionNet-2
4dli-gnina-0059,4.65,4.463491,OnionNet-2
4dli-gnina-0075,4.081,4.425763,OnionNet-2
4dli-gnina-0003,5.025,4.358154,OnionNet-2
4dli-gnina-0033,4.5360000000000005,4.386601,OnionNet-2
4dli-gnina-0092,4.253,4.547819,OnionNet-2
4dli-gnina-0039,4.216,6.188138,OnionNet-2
4dli-gnina-0031,3.945,4.446341,OnionNet-2
4dli-gnina-0018,3.7039999999999997,4.562697,OnionNet-2
4dli-gnina-0054,3.969,4.333523,OnionNet-2
4dli-gnina-0037,4.707,4.377678,OnionNet-2
4dli-gnina-0098,3.682,4.446757,OnionNet-2
4dli-gnina-0010,3.6510000000000002,4.301136,OnionNet-2
4dli-gnina-0013,3.658,4.284451,OnionNet-2
4dli-gnina-0082,4.044,4.244762,OnionNet-2
4dli-gnina-0050,3.867,4.468229,OnionNet-2
4dli-gnina-0056,4.096,4.330606,OnionNet-2
4dli-gnina-0083,3.975,4.354706,OnionNet-2
4dli-gnina-0030,3.853,4.284583,OnionNet-2
4dli-gnina-0001,5.388999999999999,4.437514,OnionNet-2
4dli-gnina-0060,4.412,4.772604,OnionNet-2
4dli-gnina-0014,4.061,4.524705,OnionNet-2
4dli-gnina-0041,4.096,4.467252,OnionNet-2
4dli-gnina-0042,3.8369999999999997,4.509861,OnionNet-2
4dli-gnina-0088,3.728,4.452297,OnionNet-2
4dli-gnina-0036,3.9330000000000003,4.419822,OnionNet-2
4dli-gnina-0080,4.739,4.552132,OnionNet-2
4dli-gnina-0034,4.658,4.662377,OnionNet-2
4dli-gnina-0006,5.675,4.375044,OnionNet-2
4dli-gnina-0055,4.09,4.350333,OnionNet-2
4dli-gnina-0095,3.944,4.43075,OnionNet-2
4dli-gnina-0076,3.925,4.475061,OnionNet-2
4dli-gnina-0069,4.595,4.509869,OnionNet-2
4dli-gnina-0070,3.782,4.660147,OnionNet-2
4dli-gnina-0046,3.4739999999999998,4.746448,OnionNet-2
4dli-gnina-0019,3.966,4.58279,OnionNet-2
4dli-gnina-0078,4.533,4.526715,OnionNet-2
4dli-gnina-0091,4.254,4.512236,OnionNet-2
4dli-gnina-0038,3.9960000000000004,4.520097,OnionNet-2
4dli-gnina-0025,3.903,4.509165,OnionNet-2
4dli-gnina-0072,4.232,4.555749,OnionNet-2
4dli-gnina-0064,4.149,4.469325,OnionNet-2
4dli-gnina-0044,4.091,4.462761,OnionNet-2
4dli-gnina-0032,3.568,4.302992,OnionNet-2
4dli-gnina-0066,4.257,4.479541,OnionNet-2
4dli-gnina-0004,4.099,4.413065,OnionNet-2
4dli-gnina-0058,3.9360000000000004,4.623342,OnionNet-2
4dli-gnina-0074,4.0569999999999995,4.347661,OnionNet-2
4dli-gnina-0040,4.048,4.650751,OnionNet-2
4dli-gnina-0011,4.315,4.387933,OnionNet-2
4dli-gnina-0008,3.8680000000000003,4.51136,OnionNet-2
4dli-gnina-0084,3.91,4.599618,OnionNet-2
4dli-gnina-0085,4.1419999999999995,4.447642,OnionNet-2
4dli-gnina-0012,4.28,4.333699,OnionNet-2
4dli-gnina-0022,3.1710000000000003,4.270215,OnionNet-2
4dli-gnina-0029,4.181,4.424899,OnionNet-2
4dli-gnina-0016,4.191,4.507596,OnionNet-2
4dli-gnina-0079,3.775,4.116128,OnionNet-2
4dli-gnina-0035,4.333,4.292009,OnionNet-2
4dli-gnina-0073,3.8960000000000004,4.082989,OnionNet-2
4dli-gnina-0096,3.772,4.654583,OnionNet-2
4dli-gnina-0002,5.127000000000001,4.630692,OnionNet-2
4dli-gnina-0027,3.8689999999999998,4.512818,OnionNet-2
4dli-gnina-0023,3.655,4.44853,OnionNet-2
4dli-gnina-0094,4.006,4.361552,OnionNet-2
4dli-gnina-0067,3.988,4.252124,OnionNet-2
4dli-gnina-0047,4.788,4.298091,OnionNet-2
4dli-gnina-0048,4.052,4.247571,OnionNet-2
4dli-gnina-0021,4.305,4.376421,OnionNet-2
4dli-gnina-0071,5.585,4.354244,OnionNet-2
4dli-gnina-0077,4.234,4.269714,OnionNet-2
4dli-gnina-0020,4.391,4.508322,OnionNet-2
4dli-gnina-0007,4.372,4.539964,OnionNet-2
4dli-gnina-0089,4.14,4.60606,OnionNet-2
4dli-gnina-0090,4.322,4.719366,OnionNet-2
4dli-gnina-0087,4.396,5.94098,OnionNet-2
4dli-gnina-0009,3.9,4.652943,OnionNet-2
4dli-gnina-0100,5.195,4.368623,OnionNet-2
4dli-gnina-0097,4.77,4.978711,OnionNet-2
4dli-gnina-0015,4.28,4.493735,OnionNet-2
4dli-rosetta-0283,5.577999999999999,4.800211,OnionNet-2
4dli-rosetta-0916,5.609,4.873682,OnionNet-2
4dli-rosetta-0249,5.4239999999999995,4.90692,OnionNet-2
4dli-rosetta-0109,5.4270000000000005,4.844375,OnionNet-2
4dli-rosetta-0693,5.627000000000001,4.877624,OnionNet-2
4dli-rosetta-0932,5.507999999999999,4.483491,OnionNet-2
4dli-rosetta-0846,5.928,4.606937,OnionNet-2
4dli-rosetta-0740,5.441,4.637212,OnionNet-2
4dli-rosetta-0711,5.917999999999999,4.835574,OnionNet-2
4dli-rosetta-0555,5.492000000000001,4.700945,OnionNet-2
4dli-rosetta-0841,5.645,4.708608,OnionNet-2
4dli-rosetta-0628,5.547999999999999,4.684801,OnionNet-2
4dli-rosetta-0358,5.489,4.730504,OnionNet-2
4dli-rosetta-0312,5.667000000000001,4.721249,OnionNet-2
4dli-rosetta-0281,5.614,4.715219,OnionNet-2
4dli-rosetta-0387,5.562,4.588093,OnionNet-2
4dli-rosetta-0843,5.4479999999999995,4.825893,OnionNet-2
4dli-rosetta-0463,5.625,4.774183,OnionNet-2
4dli-rosetta-0936,5.736000000000001,4.620807,OnionNet-2
4dli-rosetta-0479,5.58,4.93206,OnionNet-2
4dli-rosetta-0545,5.499,4.64869,OnionNet-2
4dli-rosetta-0874,5.771,4.648856,OnionNet-2
4dli-rosetta-0910,5.194,4.712735,OnionNet-2
4dli-rosetta-0913,5.649,4.643583,OnionNet-2
4dli-rosetta-0651,5.348,4.645281,OnionNet-2
4dli-rosetta-0269,5.522,4.582012,OnionNet-2
4dli-rosetta-0377,5.428,4.567092,OnionNet-2
4dli-rosetta-0113,5.414,4.883933,OnionNet-2
4dli-rosetta-0483,4.986000000000001,4.614941,OnionNet-2
4dli-rosetta-0706,5.747000000000001,4.671167,OnionNet-2
4dli-rosetta-0662,5.77,4.56541,OnionNet-2
4dli-rosetta-0165,5.792999999999999,4.614994,OnionNet-2
4dli-rosetta-0012,5.191,5.450014,OnionNet-2
4dli-rosetta-0648,5.334,4.721731,OnionNet-2
4dli-rosetta-0500,5.126,4.750972,OnionNet-2
4dli-rosetta-0351,5.374,4.735319,OnionNet-2
