name,prediction,t_prep_s,t_infer_s
3dx1-gnina-0033,5.902463,2.653716,0.085206
3dx1-gnina-0034,5.1494503,3.484043,0.085023
3dx1-gnina-0035,5.0111046,2.653432,0.085023
3dx1-gnina-0036,5.8635893,2.69899,0.085023
3dx1-gnina-0037,5.5899115,2.651246,0.085023
3dx1-gnina-0038,6.3697405,2.643909,0.085023
3dx1-gnina-0039,5.013156,2.641991,0.085023
3dx1-gnina-0040,4.9966383,2.655672,0.085023
3dx1-gnina-0041,4.6766663,2.652196,0.085023
3dx1-gnina-0042,5.9480076,2.66055,0.085023
3dx1-gnina-0043,5.902526,2.644099,0.085023
3dx1-gnina-0044,5.5331593,2.64387,0.085023
3dx1-gnina-0045,5.70372,2.637812,0.085023
3dx1-gnina-0046,5.7939663,2.636883,0.085023
3dx1-gnina-0047,6.0535955,2.659817,0.085023
3dx1-gnina-0048,5.2463064,2.646014,0.085023
3dx1-gnina-0049,5.4274416,2.660301,0.085023
3dx1-gnina-0050,5.795906,2.65527,0.085023
3dx1-gnina-0051,6.9057474,2.642954,0.085023
3dx1-gnina-0052,5.634698,2.658599,0.085023
3dx1-gnina-0053,6.0471163,14.515409,0.085023
3dx1-gnina-0054,6.0175743,2.65294,0.085029
3dx1-gnina-0055,5.454425,2.643464,0.085029
3dx1-gnina-0056,6.3636036,2.733267,0.085029
3dx1-gnina-0057,5.770564,2.641653,0.085029
3dx1-gnina-0058,5.704073,3.06702,0.085029
3dx1-gnina-0059,5.3408117,2.644559,0.085029
3dx1-gnina-0060,4.9606714,2.648204,0.085029
3dx1-gnina-0061,6.341956,2.646713,0.085029
3dx1-gnina-0062,5.263948,2.661186,0.085029
3dx1-gnina-0063,5.8833265,2.657847,0.085029
3dx1-gnina-0064,5.9262686,2.669956,0.085029
3dx1-gnina-0065,6.174326,2.644108,0.085029
3dx1-gnina-0066,5.9409657,2.661744,0.085029
3dx1-gnina-0067,6.273897,2.650581,0.085029
3dx1-gnina-0068,6.277109,2.645167,0.085029
3dx1-gnina-0069,5.382607,2.659162,0.085029
3dx1-gnina-0070,5.6012497,2.643851,0.085029
3dx1-gnina-0071,6.34581,2.654895,0.085029
3dx1-gnina-0072,6.0641193,2.638397,0.085029
3dx1-gnina-0073,5.9498167,2.66161,0.085029
3dx1-gnina-0074,5.1614733,2.648325,0.085097
3dx1-gnina-0075,5.521084,2.63945,0.085097
3dx1-gnina-0076,5.40621,2.655928,0.085097
3dx1-gnina-0077,6.122673,2.661163,0.085097
3dx1-gnina-0078,6.1170864,2.631775,0.085097
3dx1-gnina-0079,5.718459,2.663076,0.085097
3dx1-gnina-0080,5.7984514,2.678664,0.085097
3dx1-gnina-0081,6.3694715,2.655905,0.085097
3dx1-gnina-0082,5.83972,2.651633,0.085097
3dx1-gnina-0083,5.0638843,2.675905,0.085097
3dx1-gnina-0084,5.7120686,2.644206,0.085097
3dx1-gnina-0085,6.15079,2.645566,0.085097
3dx1-gnina-0086,6.975257,2.6338,0.085097
3dx1-gnina-0087,6.2240276,2.637776,0.085097
3dx1-gnina-0088,6.388139,2.63178,0.085097
3dx1-gnina-0089,5.8217506,2.638556,0.085097
3dx1-gnina-0090,5.32561,2.631614,0.085097
3dx1-gnina-0091,6.347309,2.643618,0.085097
3dx1-gnina-0092,6.104065,2.652427,0.085097
3dx1-gnina-0093,5.1146317,2.655776,0.085097
3dx1-gnina-0094,4.721716,2.659426,0.085011
3dx1-gnina-0095,5.465907,2.648971,0.085011
3dx1-gnina-0096,5.72215,2.648591,0.085011
3dx1-gnina-0097,5.913414,2.638711,0.085011
3dx1-gnina-0098,5.060746,2.651553,0.085011
3dx1-gnina-0099,6.057,2.63629,0.085011
3dx1-gnina-0100,5.6634693,2.644218,0.085011
3dx1-rosetta-0006,5.2382555,2.616222,0.085011
3dx1-rosetta-0008,5.4287653,2.604093,0.085011
3dx1-rosetta-0017,5.8020687,2.653111,0.085011
3dx1-rosetta-0029,5.817503,2.616815,0.085011
3dx1-rosetta-0033,6.2650156,2.645155,0.085011
3dx1-rosetta-0039,6.6277237,2.616019,0.085011
3dx1-rosetta-0059,6.4729767,2.612768,0.085011
3dx1-rosetta-0061,5.8382187,2.614803,0.085011
3dx1-rosetta-0076,6.333145,2.626916,0.085011
3dx1-rosetta-0083,6.2997036,2.639327,0.085011
3dx1-rosetta-0088,6.0741854,2.637657,0.085011
3dx1-rosetta-0095,5.7739153,2.614262,0.085011
3dx1-rosetta-0098,5.892971,2.636541,0.085011
3dx1-rosetta-0135,7.073758,2.633468,0.085029
3dx1-rosetta-0136,6.1643744,2.612843,0.085029
3dx1-rosetta-0137,6.429571,2.622133,0.085029
3dx1-rosetta-0141,5.969843,2.6194,0.085029
3dx1-rosetta-0156,6.45347,2.642329,0.085029
3dx1-rosetta-0160,5.4521704,2.650891,0.085029
3dx1-rosetta-0181,5.5535526,2.621022,0.085029
3dx1-rosetta-0192,6.524523,2.625255,0.085029
3dx1-rosetta-0193,5.706725,2.627281,0.085029
3dx1-rosetta-0201,6.272731,2.638698,0.085029
3dx1-rosetta-0209,5.4571314,2.637554,0.085029
3dx1-rosetta-0212,6.2949553,2.633597,0.085029
3dx1-rosetta-0219,5.321988,2.607284,0.085029
3dx1-rosetta-0227,5.696968,2.642677,0.085029
3dx1-rosetta-0230,6.619342,2.623888,0.085029
3dx1-rosetta-0256,6.064666,3.426094,0.085029
3dx1-rosetta-0282,5.229226,2.62158,0.085029
3dx1-rosetta-0294,6.0200996,2.638175,0.085029
3dx1-rosetta-0325,6.3863945,2.63099,0.085029
3dx1-rosetta-0330,6.096978,2.645378,0.085029
3dx1-rosetta-0342,5.9963045,2.621522,0.085294
3dx1-rosetta-0358,6.270625,2.633663,0.085294
3dx1-rosetta-0360,5.8662424,2.621142,0.085294
3dx1-rosetta-0372,5.777893,2.629092,0.085294
3dx1-rosetta-0396,6.268278,2.637314,0.085294
3dx1-rosetta-0406,6.2234,2.635508,0.085294
3dx1-rosetta-0408,6.3581505,2.613322,0.085294
3dx1-rosetta-0409,6.2579165,2.624933,0.085294
3dx1-rosetta-0414,6.222415,2.737679,0.085294
3dx1-rosetta-0416,6.2511644,2.632652,0.085294
3dx1-rosetta-0418,6.700899,2.623616,0.085294
3dx1-rosetta-0421,6.417095,2.619211,0.085294
3dx1-rosetta-0427,5.438566,2.611456,0.085294
3dx1-rosetta-0432,6.024455,2.605319,0.085294
3dx1-rosetta-0438,6.1062813,2.630045,0.085294
3dx1-rosetta-0443,6.0343885,2.62477,0.085294
3dx1-rosetta-0448,5.9610996,2.640069,0.085294
3dx1-rosetta-0480,5.7744093,2.630905,0.085294
3dx1-rosetta-0489,6.2554855,2.635628,0.085294
3dx1-rosetta-0491,5.8706894,2.622487,0.085294
3dx1-rosetta-0504,6.0261784,2.622231,0.084983
3dx1-rosetta-0510,5.827547,2.644122,0.084983
3dx1-rosetta-0524,6.733365,2.634226,0.084983
3dx1-rosetta-0553,6.1601725,2.645771,0.084983
3dx1-rosetta-0557,5.116701,2.634079,0.084983
3dx1-rosetta-0567,4.8737717,2.621152,0.084983
3dx1-rosetta-0569,6.097685,2.629887,0.084983
3dx1-rosetta-0586,5.6900578,2.607115,0.084983
3dx1-rosetta-0616,5.6673603,2.633493,0.084983
3dx1-rosetta-0628,5.7316847,2.632344,0.084983
3dx1-rosetta-0642,6.723467,2.645616,0.084983
3dx1-rosetta-0644,6.241538,2.618934,0.084983
3dx1-rosetta-0654,5.595579,2.63371,0.084983
3dx1-rosetta-0664,6.626725,2.628303,0.084983
3dx1-rosetta-0670,5.537839,2.653814,0.084983
3dx1-rosetta-0683,6.556615,2.642321,0.084983
3dx1-rosetta-0688,5.842512,2.628382,0.084983
3dx1-rosetta-0694,6.387209,2.609188,0.084983
3dx1-rosetta-0701,6.056054,2.650432,0.084983
3dx1-rosetta-0702,5.9244785,2.631945,0.084983
3dx1-rosetta-0719,5.9138155,2.635299,0.085088
3dx1-rosetta-0730,6.094384,2.629335,0.085088
3dx1-rosetta-0731,5.5588083,2.628159,0.085088
3dx1-rosetta-0745,6.085555,2.634925,0.085088
3dx1-rosetta-0766,5.84531,2.629393,0.085088
3dx1-rosetta-0778,5.5122194,2.641537,0.085088
3dx1-rosetta-0779,5.913349,2.65304,0.085088
3dx1-rosetta-0785,6.688308,2.619185,0.085088
3dx1-rosetta-0788,5.746193,2.640231,0.085088
3dx1-rosetta-0793,6.112068,2.614098,0.085088
3dx1-rosetta-0800,6.5258856,2.626669,0.085088
3dx1-rosetta-0810,5.8245697,2.646546,0.085088
3dx1-rosetta-0819,5.3922834,2.636966,0.085088
3dx1-rosetta-0823,6.0060425,2.65502,0.085088
3dx1-rosetta-0828,5.425796,2.634218,0.085088
3dx1-rosetta-0836,5.4298534,2.63202,0.085088
3dx1-rosetta-0842,6.335085,2.627245,0.085088
3dx1-rosetta-0846,5.3943777,2.627096,0.085088
3dx1-rosetta-0850,6.358694,2.630753,0.085088
3dx1-rosetta-0857,6.0124197,2.639065,0.085088
3dx1-rosetta-0863,5.5825186,2.611642,0.085142
3dx1-rosetta-0940,5.6170235,2.630771,0.085142
3dx1-rosetta-0971,6.3536844,2.630475,0.085142
3dx1-rosetta-0978,6.4996986,2.638172,0.085142
3dx1-rosetta-0982,6.3028126,2.622983,0.085142
3dx1-rosetta-0984,5.6025496,2.616777,0.085142
3dx2-boltz,6.5499945,1.497446,0.085142
3dx2-crystal,5.66228,0.041591,0.085142
3dx2-gnina-0001,7.0249834,5.244372,0.085142
3dx2-gnina-0002,6.2710304,2.626701,0.085142
3dx2-gnina-0003,6.1994753,2.622501,0.085142
3dx2-gnina-0004,5.7604513,2.634259,0.085142
3dx2-gnina-0005,5.9209223,2.648718,0.085142
3dx2-gnina-0006,5.8863745,2.658556,0.085142
3dx2-gnina-0007,6.637186,2.624177,0.085142
3dx2-gnina-0008,5.9155273,2.628934,0.085142
3dx2-gnina-0009,6.252549,2.62131,0.085142
3dx2-gnina-0010,5.8240995,2.624718,0.085142
3dx2-gnina-0011,5.3504543,2.645169,0.085142
3dx2-gnina-0012,6.196745,2.62192,0.085142
3dx2-gnina-0013,6.258003,2.622766,0.084963
3dx2-gnina-0014,5.7441053,4.343751,0.084963
3dx2-gnina-0015,6.8734846,2.630382,0.084963
3dx2-gnina-0016,5.62201,2.627984,0.084963
3dx2-gnina-0017,6.049118,2.649246,0.084963
3dx2-gnina-0018,6.3809204,2.642121,0.084963
3dx2-gnina-0019,5.5955486,2.974502,0.084963
3dx2-gnina-0020,5.852047,2.622229,0.084963
3dx2-gnina-0021,6.163062,2.653017,0.084963
3dx2-gnina-0022,6.424938,2.607443,0.084963
3dx2-gnina-0023,6.7459736,2.624208,0.084963
3dx2-gnina-0024,7.1360655,2.638624,0.084963
3dx2-gnina-0025,7.5580864,2.626842,0.084963
3dx2-gnina-0026,5.3580036,2.634887,0.084963
3dx2-gnina-0027,6.5197525,2.652162,0.084963
3dx2-gnina-0028,5.600045,2.640454,0.084963
3dx2-gnina-0029,6.303831,2.639873,0.084963
3dx2-gnina-0030,5.990856,5.074068,0.084963
3dx2-gnina-0031,6.6098566,2.648821,0.084963
3dx2-gnina-0032,6.5995817,2.682794,0.084963
3dx2-gnina-0033,6.7568827,2.634698,0.08511
3dx2-gnina-0034,5.657667,2.632416,0.08511
3dx2-gnina-0035,5.873086,2.639366,0.08511
3dx2-gnina-0036,7.1147757,3.4434,0.08511
3dx2-gnina-0037,5.9368773,2.632448,0.08511
3dx2-gnina-0038,6.288887,2.634679,0.08511
3dx2-gnina-0039,5.499263,2.637755,0.08511
3dx2-gnina-0040,5.375656,2.638091,0.08511
3dx2-gnina-0041,7.186446,2.634287,0.08511
3dx2-gnina-0042,6.822219,2.629712,0.08511
3dx2-gnina-0043,5.868685,2.637024,0.08511
3dx2-gnina-0044,7.0813313,2.611224,0.08511
3dx2-gnina-0045,6.1687994,5.040285,0.08511
3dx2-gnina-0046,6.81822,2.65408,0.08511
3dx2-gnina-0047,5.105864,3.339599,0.08511
3dx2-gnina-0048,5.7435093,2.62006,0.08511
3dx2-gnina-0049,6.8104773,2.622904,0.08511
3dx2-gnina-0050,6.942647,2.716986,0.08511
3dx2-gnina-0051,5.452985,2.650943,0.08511
3dx2-gnina-0052,5.0332537,2.629879,0.08511
3dx2-gnina-0053,6.603239,2.632083,0.085243
3dx2-gnina-0054,5.3963704,2.639546,0.085243
3dx2-gnina-0055,5.1931496,2.638886,0.085243
3dx2-gnina-0056,6.2599115,2.614188,0.085243
3dx2-gnina-0057,5.314472,2.630477,0.085243
3dx2-gnina-0058,5.74831,2.999361,0.085243
3dx2-gnina-0059,5.1644087,2.671969,0.085243
3dx2-gnina-0060,6.732229,2.639299,0.085243
3dx2-gnina-0061,5.5115147,2.641951,0.085243
3dx2-gnina-0062,7.287158,2.629593,0.085243
3dx2-gnina-0063,6.185115,2.632562,0.085243
3dx2-gnina-0064,5.69907,2.611538,0.085243
3dx2-gnina-0065,6.7605114,2.653889,0.085243
3dx2-gnina-0066,5.389447,7.493445,0.085243
3dx2-gnina-0067,5.652895,2.635273,0.085243
3dx2-gnina-0068,5.184644,2.639911,0.085243
3dx2-gnina-0069,6.2893267,2.627855,0.085243
3dx2-gnina-0070,5.103391,3.325707,0.085243
3dx2-gnina-0071,5.371341,2.640605,0.085243
3dx2-gnina-0072,5.542691,2.624384,0.085243
3dx2-gnina-0073,6.0169125,2.633202,0.084994
3dx2-gnina-0074,5.918008,2.635767,0.084994
3dx2-gnina-0075,6.1847105,2.633807,0.084994
3dx2-gnina-0076,6.0007877,2.637529,0.084994
3dx2-gnina-0077,5.8560104,2.617562,0.084994
3dx2-gnina-0078,5.334671,2.633803,0.084994
3dx2-gnina-0079,5.1630945,2.640105,0.084994
3dx2-gnina-0080,6.600314,2.635265,0.084994
3dx2-gnina-0081,7.4159336,2.648302,0.084994
3dx2-gnina-0082,6.2698936,2.636454,0.084994
3dx2-gnina-0083,6.088519,2.6364,0.084994
3dx2-gnina-0084,7.101653,5.029264,0.084994
3dx2-gnina-0085,6.2718687,3.667627,0.084994
3dx2-gnina-0086,6.0932198,2.615447,0.084994
3dx2-gnina-0087,6.819296,2.629644,0.084994
3dx2-gnina-0088,5.575782,2.639692,0.084994
3dx2-gnina-0089,7.52561,2.638069,0.084994
3dx2-gnina-0090,6.9806967,2.633406,0.084994
3dx2-gnina-0091,6.2879457,2.626196,0.084994
3dx2-gnina-0092,4.898225,2.624404,0.084994
3dx2-gnina-0093,6.341367,2.624715,0.08499
3dx2-gnina-0094,7.0753202,2.635782,0.08499
3dx2-gnina-0095,5.9101763,2.627487,0.08499
3dx2-gnina-0096,7.030301,2.636146,0.08499
3dx2-gnina-0097,5.543564,2.619683,0.08499
3dx2-gnina-0098,6.2728786,2.62801,0.08499
3dx2-gnina-0099,5.130536,2.630873,0.08499
3dx2-gnina-0100,5.8244896,2.638025,0.08499
3dx2-rosetta-0012,7.331873,2.629462,0.08499
3dx2-rosetta-0013,6.459137,2.630855,0.08499
3dx2-rosetta-0023,6.5278597,2.598119,0.08499
3dx2-rosetta-0045,7.526655,2.621697,0.08499
3dx2-rosetta-0056,6.449626,2.617976,0.08499
3dx2-rosetta-0059,6.743951,2.614066,0.08499
3dx2-rosetta-0067,7.432706,2.622442,0.08499
3dx2-rosetta-0071,6.6343193,2.616332,0.08499
3dx2-rosetta-0113,6.51649,2.613814,0.08499
3dx2-rosetta-0118,6.572914,2.612539,0.08499
3dx2-rosetta-0126,6.608841,2.623834,0.08499
3dx2-rosetta-0138,6.164695,2.617726,0.08499
3dx2-rosetta-0155,5.4566717,2.636832,0.085109
3dx2-rosetta-0158,6.6982775,2.62917,0.085109
3dx2-rosetta-0164,5.916834,2.619452,0.085109
3dx2-rosetta-0165,6.7102385,2.626972,0.085109
3dx2-rosetta-0167,6.4646063,2.625668,0.085109
3dx2-rosetta-0171,6.069107,2.619846,0.085109
3dx2-rosetta-0174,6.628867,2.618051,0.085109
3dx2-rosetta-0189,6.964203,2.623093,0.085109
3dx2-rosetta-0190,6.9195595,2.611749,0.085109
3dx2-rosetta-0224,6.436226,2.628679,0.085109
3dx2-rosetta-0235,7.0745554,2.621703,0.085109
3dx2-rosetta-0240,7.076583,2.613192,0.085109
3dx2-rosetta-0245,6.0605545,2.631504,0.085109
3dx2-rosetta-0262,6.170209,3.398302,0.085109
3dx2-rosetta-0316,7.394803,2.628745,0.085109
3dx2-rosetta-0330,6.64495,2.631481,0.085109
3dx2-rosetta-0332,6.919615,2.620963,0.085109
3dx2-rosetta-0334,6.4041405,2.619196,0.085109
3dx2-rosetta-0353,6.7606115,2.639867,0.085109
3dx2-rosetta-0357,7.288871,2.620381,0.085109
3dx2-rosetta-0379,7.1406317,2.611489,0.084976
3dx2-rosetta-0391,6.33541,2.607956,0.084976
3dx2-rosetta-0395,6.9958687,2.619151,0.084976
3dx2-rosetta-0417,7.6545477,2.630412,0.084976
3dx2-rosetta-0419,6.46264,2.608934,0.084976
3dx2-rosetta-0420,6.3575974,2.615838,0.084976
3dx2-rosetta-0435,6.788431,2.604267,0.084976
3dx2-rosetta-0462,7.8203077,2.576486,0.084976
3dx2-rosetta-0464,7.494174,2.610143,0.084976
3dx2-rosetta-0483,6.4382076,2.635029,0.084976
3dx2-rosetta-0487,6.5165367,2.606424,0.084976
3dx2-rosetta-0490,6.465535,2.671631,0.084976
3dx2-rosetta-0494,6.9743176,2.606218,0.084976
3dx2-rosetta-0498,6.5609627,2.606861,0.084976
3dx2-rosetta-0507,5.845521,2.625942,0.084976
3dx2-rosetta-0515,7.258048,2.630551,0.084976
3dx2-rosetta-0517,5.7209044,2.628685,0.084976
3dx2-rosetta-0529,6.8635178,2.631399,0.084976
3dx2-rosetta-0558,7.071666,2.614525,0.084976
3dx2-rosetta-0566,6.172841,2.63067,0.084976
3dx2-rosetta-0572,6.879133,2.633475,0.085047
3dx2-rosetta-0588,6.6922703,2.628012,0.085047
3dx2-rosetta-0628,6.8824806,2.631921,0.085047
3dx2-rosetta-0644,6.448022,2.619596,0.085047
3dx2-rosetta-0648,6.0980196,2.638381,0.085047
3dx2-rosetta-0656,6.5847044,2.615858,0.085047
3dx2-rosetta-0660,7.7036,2.610429,0.085047
3dx2-rosetta-0663,5.7789383,2.614295,0.085047
3dx2-rosetta-0665,7.5121164,2.605769,0.085047
3dx2-rosetta-0666,6.459096,2.679533,0.085047
3dx2-rosetta-0685,6.604354,2.620063,0.085047
3dx2-rosetta-0693,6.7247677,2.599244,0.085047
3dx2-rosetta-0699,6.1497383,2.613441,0.085047
3dx2-rosetta-0709,7.1322956,2.644663,0.085047
3dx2-rosetta-0721,6.496394,2.605828,0.085047
3dx2-rosetta-0729,7.642227,2.601754,0.085047
3dx2-rosetta-0750,7.177618,2.628105,0.085047
3dx2-rosetta-0754,6.977606,2.619324,0.085047
3dx2-rosetta-0763,6.931013,2.63991,0.085047
3dx2-rosetta-0764,7.1707773,2.621255,0.085047
3dx2-rosetta-0765,6.591961,2.62812,0.084973
3dx2-rosetta-0785,5.8993196,3.202443,0.084973
3dx2-rosetta-0787,6.8406754,2.624513,0.084973
3dx2-rosetta-0788,6.2226286,2.631666,0.084973
3dx2-rosetta-0797,7.21807,2.637751,0.084973
3dx2-rosetta-0802,7.5920296,2.615896,0.084973
3dx2-rosetta-0808,6.816758,2.604576,0.084973
3dx2-rosetta-0820,7.6196184,2.666434,0.084973
3dx2-rosetta-0821,5.938525,2.631254,0.084973
3dx2-rosetta-0838,6.3681164,2.635663,0.084973
3dx2-rosetta-0857,7.55054,2.599776,0.084973
3dx2-rosetta-0876,6.880945,2.618794,0.084973
3dx2-rosetta-0884,6.205182,2.612404,0.084973
3dx2-rosetta-0895,6.8164406,2.609872,0.084973
3dx2-rosetta-0901,6.6528683,2.619073,0.084973
3dx2-rosetta-0904,7.086071,2.635172,0.084973
3dx2-rosetta-0905,6.689995,4.059764,0.084973
3dx2-rosetta-0915,6.862094,2.615468,0.084973
3dx2-rosetta-0923,7.2229004,2.618274,0.084973
3dx2-rosetta-0933,6.5071373,2.630294,0.084973
3dx2-rosetta-0941,6.8585663,2.621428,0.085025
3dx2-rosetta-0949,7.3608685,2.661734,0.085025
3dx2-rosetta-0974,6.9084263,2.639006,0.085025
3dx2-rosetta-0977,6.7826834,2.620758,0.085025
3dx2-rosetta-0978,6.612253,2.61325,0.085025
3dx2-rosetta-0983,5.7498074,2.625504,0.085025
3dx2-rosetta-0986,6.469303,2.61853,0.085025
3dx2-rosetta-0994,7.368829,2.591333,0.085025
3dxg-boltz,5.342539,0.044271,0.085025
3dxg-crystal,5.687584,0.041111,0.085025
3dxg-gnina-0001,4.987412,0.122995,0.085025
3dxg-gnina-0002,5.754898,0.137733,0.085025
3dxg-gnina-0003,5.033412,0.139604,0.085025
3dxg-gnina-0004,5.3444223,0.115174,0.085025
3dxg-gnina-0005,5.836609,0.120077,0.085025
3dxg-gnina-0006,5.8282766,0.126107,0.085025
3dxg-gnina-0007,5.7360306,0.111882,0.085025
3dxg-gnina-0008,5.556925,0.114825,0.085025
3dxg-gnina-0009,5.723029,0.122817,0.085025
3dxg-gnina-0010,6.00111,0.126701,0.085025
3dxg-gnina-0011,5.8539724,0.112143,0.085016
3dxg-gnina-0012,5.293554,0.120986,0.085016
3dxg-gnina-0013,6.8461056,0.11122,0.085016
3dxg-gnina-0014,5.733179,0.114503,0.085016
3dxg-gnina-0015,5.7904596,0.113816,0.085016
3dxg-gnina-0016,5.966399,0.113842,0.085016
3dxg-gnina-0017,6.0946646,0.121521,0.085016
3dxg-gnina-0018,6.607562,0.130531,0.085016
3dxg-gnina-0019,5.2148705,0.113589,0.085016
3dxg-gnina-0020,6.3941984,0.11396,0.085016
3dxg-gnina-0021,5.967326,0.112963,0.085016
3dxg-gnina-0022,5.1772203,0.113517,0.085016
3dxg-gnina-0023,6.432994,0.125525,0.085016
3dxg-gnina-0024,5.554888,0.117818,0.085016
3dxg-gnina-0025,5.8095884,0.132949,0.085016
3dxg-gnina-0026,5.320165,0.13109,0.085016
3dxg-gnina-0027,6.4960613,0.130245,0.085016
3dxg-gnina-0028,5.586341,0.111973,0.085016
3dxg-gnina-0029,5.634775,0.114975,0.085016
3dxg-gnina-0030,5.8577824,0.121733,0.085016
3dxg-gnina-0031,5.397664,0.113598,0.085326
3dxg-gnina-0032,4.7606716,0.13139,0.085326
3dxg-gnina-0033,5.622081,0.121866,0.085326
3dxg-gnina-0034,5.601101,0.119292,0.085326
3dxg-gnina-0035,5.7457848,0.132102,0.085326
3dxg-gnina-0036,6.2289276,0.119421,0.085326
3dxg-gnina-0037,5.635665,0.133329,0.085326
3dxg-gnina-0038,5.619446,0.110175,0.085326
3dxg-gnina-0039,5.883581,0.166539,0.085326
3dxg-gnina-0040,5.3404684,0.130481,0.085326
3dxg-gnina-0041,5.826851,0.123264,0.085326
3dxg-gnina-0042,6.399169,0.120146,0.085326
3dxg-gnina-0043,5.507782,0.111689,0.085326
3dxg-gnina-0044,5.774556,0.127465,0.085326
3dxg-gnina-0045,4.863317,0.115957,0.085326
3dxg-gnina-0046,5.4748154,0.112268,0.085326
3dxg-gnina-0047,6.0198154,0.136463,0.085326
3dxg-gnina-0048,5.4271336,0.113402,0.085326
3dxg-gnina-0049,5.3180876,0.134565,0.085326
3dxg-gnina-0050,5.9674597,0.111783,0.085326
3dxg-gnina-0051,5.5874853,0.120093,0.085003
3dxg-gnina-0052,5.8012304,0.112931,0.085003
3dxg-gnina-0053,5.349843,0.113546,0.085003
3dxg-gnina-0054,6.0890923,0.12631,0.085003
3dxg-gnina-0055,5.3306293,0.113653,0.085003
3dxg-gnina-0056,5.8288574,0.137947,0.085003
3dxg-gnina-0057,5.2293234,0.12192,0.085003
3dxg-gnina-0058,6.1304617,0.136439,0.085003
3dxg-gnina-0059,6.869299,0.121612,0.085003
3dxg-gnina-0060,5.3283014,0.12064,0.085003
3dxg-gnina-0061,6.1535215,0.113638,0.085003
3dxg-gnina-0062,5.0755844,0.12039,0.085003
3dxg-gnina-0063,5.7809515,0.128771,0.085003
3dxg-gnina-0064,4.911682,0.136966,0.085003
3dxg-gnina-0065,5.280366,0.123795,0.085003
3dxg-gnina-0066,6.251395,0.124464,0.085003
3dxg-gnina-0067,4.9519043,0.110113,0.085003
3dxg-gnina-0068,5.8533087,0.127592,0.085003
3dxg-gnina-0069,5.412839,0.120349,0.085003
3dxg-gnina-0070,5.9218016,0.138623,0.085003
3dxg-gnina-0071,6.773465,0.126211,0.085015
3dxg-gnina-0072,5.3567867,0.112121,0.085015
3dxg-gnina-0073,4.939623,0.113959,0.085015
3dxg-gnina-0074,5.5833006,0.112405,0.085015
3dxg-gnina-0075,5.52721,0.123398,0.085015
3dxg-gnina-0076,6.2304487,0.125346,0.085015
3dxg-gnina-0077,6.0478134,0.11114,0.085015
3dxg-gnina-0078,6.2351446,0.140987,0.085015
3dxg-gnina-0079,5.416951,0.112975,0.085015
3dxg-gnina-0080,6.438113,0.163566,0.085015
3dxg-gnina-0081,5.860338,0.110756,0.085015
3dxg-gnina-0082,5.83912,0.12144,0.085015
3dxg-gnina-0083,6.6309023,0.111897,0.085015
3dxg-gnina-0084,6.3301077,0.13168,0.085015
3dxg-gnina-0085,5.5964546,0.110285,0.085015
3dxg-gnina-0086,5.897834,0.113826,0.085015
3dxg-gnina-0087,5.7312155,0.118589,0.085015
3dxg-gnina-0088,5.035453,0.12402,0.085015
3dxg-gnina-0089,5.743349,0.124621,0.085015
3dxg-gnina-0090,5.015682,0.133782,0.085015
3dxg-gnina-0091,4.7423067,0.130979,0.086057
3dxg-gnina-0092,5.16098,0.121353,0.086057
3dxg-gnina-0093,5.031749,0.113241,0.086057
3dxg-gnina-0094,5.2193136,0.120075,0.086057
3dxg-gnina-0095,6.8628674,0.133745,0.086057
3dxg-gnina-0096,5.854143,0.119885,0.086057
3dxg-gnina-0097,5.589281,0.118554,0.086057
3dxg-gnina-0098,5.2331905,0.124918,0.086057
3dxg-gnina-0099,5.1289306,0.111909,0.086057
3dxg-gnina-0100,5.4502563,0.112788,0.086057
3dxg-rosetta-0003,5.5778437,0.110687,0.086057
3dxg-rosetta-0005,5.173996,0.111167,0.086057
3dxg-rosetta-0006,5.5124016,0.13406,0.086057
3dxg-rosetta-0011,5.6983624,0.111508,0.086057
3dxg-rosetta-0019,5.3313804,0.147741,0.086057
3dxg-rosetta-0021,5.219549,0.109781,0.086057
3dxg-rosetta-0026,5.321933,0.137132,0.086057
3dxg-rosetta-0045,5.570407,0.119852,0.086057
3dxg-rosetta-0077,4.6691318,0.123689,0.086057
3dxg-rosetta-0098,4.83297,0.11369,0.086057
3dxg-rosetta-0119,5.73295,0.122718,0.08525
3dxg-rosetta-0131,5.246333,0.173703,0.08525
3dxg-rosetta-0133,5.431361,0.127193,0.08525
3dxg-rosetta-0140,4.846945,0.124175,0.08525
3dxg-rosetta-0142,5.219722,0.149404,0.08525
3dxg-rosetta-0147,5.8435545,0.119801,0.08525
3dxg-rosetta-0151,5.1504593,0.130629,0.08525
3dxg-rosetta-0160,4.566584,0.122701,0.08525
3dxg-rosetta-0162,4.9974036,0.132604,0.08525
3dxg-rosetta-0166,5.098113,0.12727,0.08525
3dxg-rosetta-0168,5.3822393,0.109865,0.08525
3dxg-rosetta-0172,4.8997345,0.113081,0.08525
3dxg-rosetta-0176,5.268614,0.128152,0.08525
3dxg-rosetta-0195,5.465679,0.126812,0.08525
3dxg-rosetta-0198,4.8961306,0.13389,0.08525
3dxg-rosetta-0209,5.6351833,0.123206,0.08525
3dxg-rosetta-0215,4.8491917,0.122811,0.08525
3dxg-rosetta-0219,5.0275755,0.137923,0.08525
3dxg-rosetta-0225,4.856127,0.109144,0.08525
